timestamp,emotion,final_engagement,focus_score,emotion_score
2025-10-28 06:06:02,neutral,79.31,73.18,59.47
2025-10-28 06:06:04,neutral,89.04,70.26,88.84
2025-10-28 06:06:06,neutral,45.36,42.73,80.61
2025-10-28 06:06:08,neutral,57.19,85.66,73.25
2025-10-28 06:06:10,neutral,41.04,66.46,42.1
2025-10-28 06:06:12,neutral,52.42,98.44,77.78
2025-10-28 06:06:14,neutral,59.39,71.67,64.41
2025-10-28 06:06:16,neutral,82.14,89.16,44.52
2025-10-28 06:06:18,neutral,90.52,32.15,67.55
2025-10-28 06:06:20,neutral,62.89,35.4,85.29
2025-10-28 06:06:22,neutral,61.03,71.65,77.46
2025-10-28 06:06:24,neutral,58.63,91.54,76.7
2025-10-28 06:06:26,neutral,46.12,30.4,69.36
2025-10-28 06:06:28,neutral,59.29,51.81,76.64
2025-10-28 06:06:30,neutral,71.68,44.41,54.89
2025-10-28 06:06:32,neutral,48.2,53.28,78.31
2025-10-28 06:06:34,neutral,81.58,30.38,40.47
2025-10-28 06:06:36,neutral,51.56,41.14,51.68
2025-10-28 06:06:38,neutral,52.05,77.52,87.9
2025-10-28 06:06:40,neutral,77.97,40.38,82.21
2025-10-28 06:06:42,neutral,45.34,47.46,51.57
2025-10-28 06:06:44,neutral,92.64,46.7,76.09
2025-10-28 06:06:46,neutral,83.47,38.99,64.29
2025-10-28 06:06:48,neutral,91.46,31.28,61.89
2025-10-28 06:06:50,neutral,78.29,76.82,46.74
2025-10-28 06:06:52,neutral,88.72,99.83,83.31
2025-10-28 06:06:54,neutral,81.45,70.02,86.96
2025-10-28 06:06:56,neutral,81.62,68.84,53.7
2025-10-28 06:06:58,neutral,76.75,43.06,58.62
2025-10-28 06:07:00,neutral,61.41,59.22,50.12
2025-10-28 06:07:02,neutral,44.54,45.21,82.56
2025-10-28 06:07:04,neutral,41.65,37.71,49.89
2025-10-28 06:07:06,neutral,77.63,32.8,87.8
2025-10-28 06:07:08,neutral,67.87,93.94,89.96
2025-10-28 06:07:10,neutral,77.19,58.31,49.93
2025-10-28 06:07:12,neutral,70.63,74.85,72.95
2025-10-28 06:07:14,neutral,55.71,93.83,82.67
2025-10-28 06:07:16,neutral,57.86,53.03,78.14
2025-10-28 06:07:18,neutral,63.08,77.3,50.96
2025-10-28 06:07:20,neutral,51.22,78.34,48.22
2025-10-28 06:07:22,neutral,82.88,34.2,82.07
2025-10-28 06:07:24,neutral,83.45,83.53,62.39
2025-10-28 06:07:26,neutral,67.87,89.72,87.78
2025-10-28 06:07:28,neutral,41.16,45.57,56.35
2025-10-28 06:07:30,neutral,42.27,97.95,85.08
2025-10-28 06:07:32,neutral,70.89,43.52,82.17
2025-10-28 06:07:34,neutral,41.38,72.43,54.14
2025-10-28 06:07:36,neutral,47.17,66.65,74.4
2025-10-28 06:07:38,neutral,67.76,50.8,53.51
2025-10-28 06:07:40,neutral,51.27,88.69,56.98
2025-10-28 06:07:42,neutral,94.79,81.95,85.05
2025-10-28 06:07:44,neutral,69.07,97.65,42.06
2025-10-28 06:07:46,neutral,48.59,39.78,87.51
2025-10-28 06:07:48,neutral,91.18,72.92,58.63
2025-10-28 06:07:50,neutral,81.08,73.11,83.37
2025-10-28 06:07:52,neutral,80.57,93.76,79.55
2025-10-28 06:07:54,neutral,42.22,65.96,54.01
2025-10-28 06:07:56,neutral,94.79,43.11,41.04
2025-10-28 06:07:58,neutral,48.71,74.14,41.16
2025-10-28 06:08:00,neutral,60.23,78.89,58.57
2025-10-28 06:08:02,neutral,45.21,45.13,79.22
2025-10-28 06:08:04,neutral,42.11,46.12,85.23
2025-10-28 06:08:06,neutral,59.99,54.44,57.07
2025-10-28 06:08:08,neutral,75.39,47.33,68.52
2025-10-28 06:08:10,neutral,70.8,56.01,52.57
2025-10-28 06:08:12,neutral,62.26,83.17,83.2
2025-10-28 06:08:14,neutral,49.92,68.7,60.38
2025-10-28 06:08:16,neutral,81.35,45.54,40.23
2025-10-28 06:08:18,neutral,41.71,51.26,67.77
2025-10-28 06:08:20,neutral,65.35,54.94,83.55
2025-10-28 06:08:22,neutral,86.3,73.92,58.13
2025-10-28 06:08:24,neutral,57.77,54.99,54.34
2025-10-28 06:08:26,neutral,86.49,36.42,47.73
2025-10-28 06:08:28,neutral,54.32,82.47,79.55
2025-10-28 06:08:30,neutral,46.95,82.61,42.11
2025-10-28 06:08:32,neutral,76.56,99.64,67.28
2025-10-28 06:08:34,neutral,59.77,62.59,49.34
2025-10-28 06:08:36,neutral,91.11,68.27,57.21
2025-10-28 06:08:38,neutral,41.01,67.93,86.94
2025-10-28 06:08:40,neutral,43.93,46.54,66.08
2025-10-28 06:08:42,neutral,42.79,92.62,68.85
2025-10-28 06:08:44,neutral,67.35,86.02,88.29
2025-10-28 06:08:46,neutral,59.46,30.03,82.54
2025-10-28 06:08:48,neutral,89.74,91.33,75.47
2025-10-28 06:08:50,neutral,89.5,31.59,46.21
2025-10-28 06:08:52,neutral,80.32,65.8,56.13
2025-10-28 06:08:54,neutral,49.92,83.87,76.03
2025-10-28 06:08:56,neutral,41.62,77.32,59.93
2025-10-28 06:08:58,neutral,94.47,59.19,69.25
2025-10-28 06:09:00,neutral,49.82,87.7,49.79
2025-10-28 06:09:02,neutral,83.87,94.95,61.84
2025-10-28 06:09:04,neutral,66.25,73.57,64.22
2025-10-28 06:09:06,neutral,48.92,74.28,86.12
2025-10-28 06:09:08,neutral,63.66,60.72,55.19
2025-10-28 06:09:10,neutral,50.36,90.46,43.28
2025-10-28 06:09:12,neutral,78.76,80.6,56.61
2025-10-28 06:09:14,neutral,76.24,50.64,56.83
2025-10-28 06:09:16,neutral,66.16,60.85,62.06
2025-10-28 06:09:18,neutral,48.75,44.44,56.04
2025-10-28 06:09:20,neutral,50.21,94.22,67.99
2025-10-28 06:09:22,neutral,41.68,78.77,86.6
2025-10-28 06:09:24,neutral,75.63,89.66,42.28
2025-10-28 06:09:26,neutral,74.82,67.72,40.18
2025-10-28 06:09:28,neutral,75.76,53.27,44.28
2025-10-28 06:09:30,neutral,75.63,78.48,50.53
2025-10-28 06:09:32,neutral,69.79,92.12,49.49
2025-10-28 06:09:34,neutral,72.94,50.91,76.66
2025-10-28 06:09:36,neutral,54.8,31.01,87.63
2025-10-28 06:09:38,neutral,90.93,77.31,84.01
2025-10-28 06:09:40,neutral,58.42,73.43,86.57
2025-10-28 06:09:42,neutral,41.72,91.45,64.73
2025-10-28 06:09:44,neutral,70.19,69.66,59.37
2025-10-28 06:09:46,neutral,87.94,57.16,73.8
2025-10-28 06:09:48,neutral,46.11,51.68,87.85
2025-10-28 06:09:50,neutral,41.97,91.19,57.84
2025-10-28 06:09:52,neutral,58.45,63.57,63.35
2025-10-28 06:09:54,neutral,40.83,33.72,72.1
2025-10-28 06:09:56,neutral,85.29,74.42,56.45
2025-10-28 06:09:58,neutral,91.71,83.7,60.85
2025-10-28 06:10:00,neutral,64.32,86.16,70.09
2025-10-28 06:10:02,neutral,60.88,30.65,50.22
2025-10-28 06:10:04,neutral,59.22,87.81,74.82
2025-10-28 06:10:06,neutral,92.58,57.51,74.3
2025-10-28 06:10:08,neutral,77.65,58.67,79.47
2025-10-28 06:10:10,neutral,63.95,87.88,64.61
2025-10-28 06:10:12,neutral,78.18,53.08,71.35
2025-10-28 06:10:14,neutral,44.69,47.76,88.64
2025-10-28 06:10:16,neutral,78.07,74.22,55.38
2025-10-28 06:10:18,neutral,84.58,93.72,48.56
2025-10-28 06:10:20,neutral,82.27,48.51,88.05
2025-10-28 06:10:22,neutral,46.97,74.29,84.27
2025-10-28 06:10:24,neutral,42.57,66.02,44.24
2025-10-28 06:10:26,neutral,52.21,61.76,57.44
2025-10-28 06:10:28,neutral,61.88,38.62,80.81
2025-10-28 06:10:30,neutral,50.72,73.32,52.15
2025-10-28 06:10:32,neutral,86.7,34.46,40.0
2025-10-28 06:10:34,neutral,81.23,52.85,88.57
2025-10-28 06:10:36,neutral,53.8,51.62,81.86
2025-10-28 06:10:38,neutral,42.09,90.66,40.37
2025-10-28 06:10:40,neutral,82.18,41.18,78.9
2025-10-28 06:10:42,neutral,43.45,93.49,52.33
2025-10-28 06:10:44,neutral,84.41,63.87,56.29
2025-10-28 06:10:46,neutral,83.81,56.76,50.19
2025-10-28 06:10:48,neutral,62.53,34.61,45.41
2025-10-28 06:10:50,neutral,54.22,92.79,50.65
2025-10-28 06:10:52,neutral,93.89,90.91,70.3
2025-10-28 06:10:54,neutral,68.12,62.47,70.98
2025-10-28 06:10:56,neutral,65.13,70.3,83.38
2025-10-28 06:10:58,neutral,68.63,37.24,89.2
2025-10-28 06:11:00,neutral,49.02,66.16,56.97
2025-10-28 06:11:02,neutral,59.76,61.75,56.24
2025-10-28 06:11:04,neutral,77.79,78.4,76.42
2025-10-28 06:11:06,neutral,48.17,61.96,41.96
2025-10-28 06:11:08,neutral,66.76,52.0,45.9
2025-10-28 06:11:10,neutral,73.1,69.83,44.94
2025-10-28 06:11:12,neutral,45.38,78.29,57.54
2025-10-28 06:11:14,neutral,41.57,37.57,70.38
2025-10-28 06:11:16,neutral,52.64,63.61,44.94
2025-10-28 06:11:18,neutral,90.68,77.61,55.05
2025-10-28 06:11:20,neutral,57.18,98.66,61.07
2025-10-28 06:11:22,neutral,78.14,76.66,84.97
2025-10-28 06:11:24,neutral,40.81,47.35,68.46
2025-10-28 06:11:26,neutral,50.59,93.32,74.59
2025-10-28 06:11:28,neutral,91.48,82.77,79.34
2025-10-28 06:11:30,neutral,61.73,88.04,58.71
2025-10-28 06:11:32,neutral,51.91,31.01,56.84
2025-10-28 06:11:34,neutral,45.59,65.5,60.0
2025-10-28 06:11:36,neutral,41.27,79.7,60.51
2025-10-28 06:11:38,neutral,51.0,47.44,77.84
2025-10-28 06:11:40,neutral,67.78,69.96,83.0
2025-10-28 06:11:42,neutral,64.91,53.37,77.12
2025-10-28 06:11:44,neutral,42.32,97.68,89.83
2025-10-28 06:11:46,neutral,58.35,56.98,72.62
2025-10-28 06:11:48,neutral,54.1,34.57,71.36
2025-10-28 06:11:50,neutral,66.8,34.42,89.09
2025-10-28 06:11:52,neutral,63.5,46.98,56.46
2025-10-28 06:11:54,neutral,59.05,47.24,82.83
2025-10-28 06:11:56,neutral,88.38,97.98,63.31
2025-10-28 06:11:58,neutral,66.83,82.54,85.01
2025-10-28 06:12:00,neutral,81.43,49.61,40.28
2025-10-28 06:12:02,neutral,44.59,59.9,80.48
2025-10-28 06:12:04,neutral,47.06,60.1,66.89
2025-10-28 06:12:06,neutral,43.52,63.1,43.57
2025-10-28 06:12:08,neutral,60.97,88.01,54.22
2025-10-28 06:12:10,neutral,67.57,95.78,63.8
2025-10-28 06:12:12,neutral,70.59,58.76,80.57
2025-10-28 06:12:14,neutral,53.0,41.23,59.05
2025-10-28 06:12:16,neutral,49.07,39.34,74.57
2025-10-28 06:12:18,neutral,93.05,60.96,76.97
2025-10-28 06:12:20,neutral,58.34,32.22,63.32
2025-10-28 06:12:22,neutral,86.26,49.27,58.57
2025-10-28 06:12:24,neutral,60.59,98.87,50.14
2025-10-28 06:12:26,neutral,45.4,89.82,58.47
2025-10-28 06:12:28,neutral,82.36,51.97,50.68
2025-10-28 06:12:30,neutral,57.95,43.96,56.95
2025-10-28 06:12:32,neutral,40.83,40.2,82.92
2025-10-28 06:12:34,neutral,63.53,30.68,62.12
2025-10-28 06:12:36,neutral,87.86,51.9,45.41
2025-10-28 06:12:38,neutral,51.17,57.03,50.32
2025-10-28 06:12:40,neutral,66.11,60.9,89.77
2025-10-28 06:12:42,neutral,44.16,63.43,67.14
2025-10-28 06:12:44,neutral,41.34,31.18,64.14
2025-10-28 06:12:46,neutral,58.2,50.1,67.23
2025-10-28 06:12:48,neutral,60.43,82.68,46.17
2025-10-28 06:12:50,neutral,62.93,96.34,86.5
2025-10-28 06:12:52,neutral,74.35,54.31,65.78
2025-10-28 06:12:54,neutral,89.38,39.39,48.09
2025-10-28 06:12:56,neutral,77.75,49.41,40.36
2025-10-28 06:12:58,neutral,72.39,47.43,48.91
2025-10-28 06:13:00,neutral,48.32,86.35,57.87
2025-10-28 06:13:02,neutral,44.01,42.37,76.12
2025-10-28 06:13:04,neutral,51.19,86.09,87.51
2025-10-28 06:13:06,neutral,85.37,40.1,49.53
2025-10-28 06:13:08,neutral,49.95,59.7,66.45
2025-10-28 06:13:10,neutral,45.8,49.44,60.21
2025-10-28 06:13:12,neutral,51.79,89.56,69.65
2025-10-28 06:13:14,neutral,90.51,88.82,87.82
2025-10-28 06:13:16,neutral,80.84,73.29,79.7
2025-10-28 06:13:18,neutral,86.55,69.08,70.71
2025-10-28 06:13:20,neutral,73.1,43.97,71.55
2025-10-28 06:13:22,neutral,65.89,81.7,72.29
2025-10-28 06:13:24,neutral,55.71,53.29,66.03
2025-10-28 06:13:26,neutral,93.95,55.26,75.7
2025-10-28 06:13:28,neutral,62.33,47.09,85.84
2025-10-28 06:13:30,neutral,65.36,40.18,81.87
2025-10-28 06:13:32,neutral,94.64,63.64,74.04
2025-10-28 06:13:34,neutral,68.64,56.93,69.11
2025-10-28 06:13:36,neutral,57.34,63.39,44.63
2025-10-28 06:13:38,neutral,47.62,56.73,72.92
2025-10-28 06:13:40,neutral,47.45,63.5,50.98
2025-10-28 06:13:42,neutral,66.35,50.67,82.36
2025-10-28 06:13:44,neutral,72.12,98.67,85.08
2025-10-28 06:13:46,neutral,81.11,54.01,50.08
2025-10-28 06:13:48,neutral,51.39,89.96,46.07
2025-10-28 06:13:50,neutral,80.75,41.03,50.4
2025-10-28 06:13:52,neutral,50.2,76.92,45.59
2025-10-28 06:13:54,neutral,44.38,57.96,43.83
2025-10-28 06:13:56,neutral,78.07,83.36,51.01
2025-10-28 06:13:58,neutral,88.18,98.17,87.24
2025-10-28 06:14:00,neutral,79.52,86.95,41.96
2025-10-28 06:14:02,neutral,73.72,37.92,72.33
2025-10-28 06:14:04,neutral,90.97,85.98,74.01
2025-10-28 06:14:06,neutral,79.61,68.56,82.38
2025-10-28 06:14:08,neutral,53.57,88.27,81.93
2025-10-28 06:14:10,neutral,88.74,73.92,42.39
2025-10-28 06:14:12,neutral,73.7,65.47,44.88
2025-10-28 06:14:14,neutral,68.29,43.96,40.12
2025-10-28 06:14:16,neutral,89.14,51.26,74.57
2025-10-28 06:14:18,neutral,46.68,42.57,74.81
2025-10-28 06:14:20,neutral,77.17,44.86,63.36
2025-10-28 06:14:22,neutral,66.04,33.53,74.58
2025-10-28 06:14:24,neutral,42.69,33.58,74.64
2025-10-28 06:14:26,neutral,40.63,55.69,55.13
2025-10-28 06:14:28,neutral,43.29,66.98,45.43
2025-10-28 06:14:30,neutral,49.72,93.06,80.59
2025-10-28 06:14:32,neutral,87.78,99.26,56.91
2025-10-28 06:14:34,neutral,60.66,30.54,53.73
2025-10-28 06:14:36,neutral,49.58,58.99,64.64
2025-10-28 06:14:38,neutral,41.99,50.56,46.93
2025-10-28 06:14:40,neutral,68.41,67.54,45.29
2025-10-28 06:14:42,neutral,54.11,88.78,85.62
2025-10-28 06:14:44,neutral,60.55,64.34,82.37
2025-10-28 06:14:46,neutral,51.42,73.05,51.77
2025-10-28 06:14:48,neutral,45.56,45.83,42.93
2025-10-28 06:14:50,neutral,83.05,75.56,56.44
2025-10-28 06:14:52,neutral,48.65,49.42,42.08
2025-10-28 06:14:54,neutral,58.03,95.25,46.0
2025-10-28 06:14:56,neutral,55.85,34.73,59.58
2025-10-28 06:14:58,neutral,75.35,33.87,52.63
2025-10-28 06:15:00,neutral,66.69,85.4,67.44
2025-10-28 06:15:02,neutral,59.87,63.62,71.29
2025-10-28 06:15:04,neutral,55.91,85.87,45.25
2025-10-28 06:15:06,neutral,45.54,52.61,82.17
2025-10-28 06:15:08,neutral,75.12,76.55,41.62
2025-10-28 06:15:10,neutral,87.94,96.31,70.45
2025-10-28 06:15:12,neutral,64.45,79.4,81.99
2025-10-28 06:15:14,neutral,55.09,42.03,79.86
2025-10-28 06:15:16,neutral,77.47,90.72,64.18
2025-10-28 06:15:18,neutral,79.11,97.85,62.2
2025-10-28 06:15:20,neutral,74.79,62.01,71.97
2025-10-28 06:15:22,neutral,56.78,83.14,73.06
2025-10-28 06:15:24,neutral,88.49,97.46,68.37
2025-10-28 06:15:26,neutral,62.1,52.68,57.31
2025-10-28 06:15:28,neutral,42.62,71.49,58.85
2025-10-28 06:15:30,neutral,92.27,48.03,58.32
2025-10-28 06:15:32,neutral,81.39,89.37,61.26
2025-10-28 06:15:34,neutral,85.98,94.74,78.25
2025-10-28 06:15:36,neutral,68.87,67.36,83.35
2025-10-28 06:15:38,neutral,75.3,38.93,45.15
2025-10-28 06:15:40,neutral,52.53,48.14,44.45
2025-10-28 06:15:42,neutral,66.92,50.32,67.51
2025-10-28 06:15:44,neutral,71.28,68.52,62.43
2025-10-28 06:15:46,neutral,74.67,32.54,40.48
2025-10-28 06:15:48,neutral,46.4,40.98,85.1
2025-10-28 06:15:50,neutral,82.11,92.07,76.69
2025-10-28 06:15:52,neutral,88.34,81.97,81.95
2025-10-28 06:15:54,neutral,51.33,32.25,43.6
2025-10-28 06:15:56,neutral,50.99,34.5,59.17
2025-10-28 06:15:58,neutral,47.78,50.58,75.06
2025-10-28 06:16:00,neutral,57.94,53.4,72.41
2025-10-28 06:16:02,neutral,44.11,68.0,67.37
2025-10-28 06:16:04,neutral,44.87,47.9,60.43
2025-10-28 06:16:06,neutral,86.58,54.36,56.27
2025-10-28 06:16:08,neutral,45.94,50.63,72.64
2025-10-28 06:16:10,neutral,89.02,78.41,55.21
2025-10-28 06:16:12,neutral,74.36,39.08,48.92
2025-10-28 06:16:14,neutral,71.11,81.12,84.44
2025-10-28 06:16:16,neutral,74.34,94.61,50.53
2025-10-28 06:16:18,neutral,51.59,75.85,72.22
2025-10-28 06:16:20,neutral,45.35,36.75,50.52
2025-10-28 06:16:22,neutral,89.83,38.2,63.38
2025-10-28 06:16:24,neutral,88.89,37.13,86.72
2025-10-28 06:16:26,neutral,48.31,89.74,84.72
2025-10-28 06:16:28,neutral,53.43,64.35,64.06
2025-10-28 06:16:30,neutral,63.39,88.23,53.18
2025-10-28 06:16:32,neutral,84.02,45.14,78.51
2025-10-28 06:16:34,neutral,58.33,65.24,70.35
2025-10-28 06:16:36,neutral,86.69,37.27,79.74
2025-10-28 06:16:38,neutral,56.29,64.47,59.53
2025-10-28 06:16:40,neutral,57.99,84.89,81.46
2025-10-28 06:16:42,neutral,77.03,75.34,49.19
2025-10-28 06:16:44,neutral,69.82,37.87,57.1
2025-10-28 06:16:46,neutral,91.9,95.67,72.1
2025-10-28 06:16:48,neutral,89.0,82.38,52.92
2025-10-28 06:16:50,neutral,60.48,45.01,85.37
2025-10-28 06:16:52,neutral,46.82,39.84,83.05
2025-10-28 06:16:54,neutral,51.46,40.23,70.68
2025-10-28 06:16:56,neutral,62.48,95.33,58.76
2025-10-28 06:16:58,neutral,80.36,58.66,57.31
2025-10-28 06:17:00,neutral,72.36,61.63,60.71
2025-10-28 06:17:02,neutral,89.02,57.6,43.37
2025-10-28 06:17:04,neutral,60.13,60.49,62.36
2025-10-28 06:17:06,neutral,88.3,51.4,51.02
2025-10-28 06:17:08,neutral,66.86,77.37,45.16
2025-10-28 06:17:10,neutral,63.78,43.23,77.68
2025-10-28 06:17:12,neutral,47.72,45.85,52.61
2025-10-28 06:17:14,neutral,88.69,43.5,83.59
2025-10-28 06:17:16,neutral,42.79,82.86,65.09
2025-10-28 06:17:18,neutral,87.97,88.82,54.63
2025-10-28 06:17:20,neutral,56.85,89.65,71.0
2025-10-28 06:17:22,neutral,81.39,36.5,47.74
2025-10-28 06:17:24,neutral,67.99,45.2,63.61
2025-10-28 06:17:26,neutral,48.26,97.8,59.04
2025-10-28 06:17:28,neutral,54.32,72.17,78.74
2025-10-28 06:17:30,neutral,54.88,51.1,84.8
2025-10-28 06:17:32,neutral,52.94,45.96,88.82
2025-10-28 06:17:34,neutral,90.37,49.74,69.0
2025-10-28 06:17:36,neutral,45.59,56.1,45.38
2025-10-28 06:17:38,neutral,69.03,82.0,88.47
2025-10-28 06:17:40,neutral,67.57,53.05,83.89
2025-10-28 06:17:42,neutral,81.53,99.71,60.37
2025-10-28 06:17:44,neutral,84.85,43.15,40.75
2025-10-28 06:17:46,neutral,52.39,47.07,88.67
2025-10-28 06:17:48,neutral,73.32,76.25,74.85
2025-10-28 06:17:50,neutral,78.17,91.61,76.12
2025-10-28 06:17:52,neutral,48.93,42.7,47.48
2025-10-28 06:17:54,neutral,90.04,36.33,84.01
2025-10-28 06:17:56,neutral,56.98,89.04,71.36
2025-10-28 06:17:58,neutral,51.26,92.03,65.94
2025-10-28 06:18:00,neutral,63.04,59.23,82.12
2025-10-28 06:18:02,neutral,89.43,71.1,49.86
2025-10-28 06:18:04,neutral,85.25,63.19,88.46
2025-10-28 06:18:06,neutral,84.67,58.72,66.93
2025-10-28 06:18:08,neutral,48.55,45.85,72.2
2025-10-28 06:18:10,neutral,73.84,69.37,40.08
2025-10-28 06:18:12,neutral,52.86,61.19,71.75
2025-10-28 06:18:14,neutral,50.91,95.37,89.23
2025-10-28 06:18:16,neutral,44.29,44.54,88.63
2025-10-28 06:18:18,neutral,77.37,52.83,47.79
2025-10-28 06:18:20,neutral,83.63,73.5,41.49
2025-10-28 06:18:22,neutral,57.65,52.96,61.11
2025-10-28 06:18:24,neutral,89.33,57.89,55.32
2025-10-28 06:18:26,neutral,59.78,35.65,56.6
2025-10-28 06:18:28,neutral,57.96,35.58,87.7
2025-10-28 06:18:30,neutral,62.51,89.84,55.8
2025-10-28 06:18:32,neutral,45.58,75.5,47.42
2025-10-28 06:18:34,neutral,52.47,86.51,70.54
2025-10-28 06:18:36,neutral,83.67,57.38,70.88
2025-10-28 06:18:38,neutral,54.45,73.55,48.04
2025-10-28 06:18:40,neutral,85.44,68.25,64.19
2025-10-28 06:18:42,neutral,92.22,87.09,63.72
2025-10-28 06:18:44,neutral,77.02,72.43,64.68
2025-10-28 06:18:46,neutral,64.61,98.68,65.6
2025-10-28 06:18:48,neutral,48.11,59.76,45.4
2025-10-28 06:18:50,neutral,45.84,35.73,74.38
2025-10-28 06:18:52,neutral,61.41,63.2,46.88
2025-10-28 06:18:54,neutral,43.05,35.72,66.73
2025-10-28 06:18:56,neutral,75.14,93.05,52.49
2025-10-28 06:18:58,neutral,44.56,95.39,44.8
2025-10-28 06:19:00,neutral,65.61,63.19,63.26
2025-10-28 06:19:02,neutral,92.11,65.57,87.36
2025-10-28 06:19:04,neutral,62.87,33.73,87.8
2025-10-28 06:19:06,neutral,79.98,33.59,76.91
2025-10-28 06:19:08,neutral,65.66,80.81,52.16
2025-10-28 06:19:10,neutral,91.92,65.29,43.25
2025-10-28 06:19:12,neutral,94.21,99.37,63.84
2025-10-28 06:19:14,neutral,53.19,50.1,87.65
2025-10-28 06:19:16,neutral,49.51,39.8,60.46
2025-10-28 06:19:18,neutral,49.25,37.49,62.06
2025-10-28 06:19:20,neutral,74.84,57.17,55.45
2025-10-28 06:19:22,neutral,40.19,43.66,58.93
2025-10-28 06:19:24,neutral,88.95,79.77,40.79
2025-10-28 06:19:26,neutral,61.9,38.89,43.55
2025-10-28 06:19:28,neutral,76.12,53.61,78.64
2025-10-28 06:19:30,neutral,86.05,41.48,49.49
2025-10-28 06:19:32,neutral,43.66,51.04,45.84
2025-10-28 06:19:34,neutral,68.72,82.84,64.76
2025-10-28 06:19:36,neutral,72.59,46.29,49.89
2025-10-28 06:19:38,neutral,49.18,72.49,76.11
2025-10-28 06:19:40,neutral,45.9,68.18,56.01
2025-10-28 06:19:42,neutral,71.05,47.32,71.89
2025-10-28 06:19:44,neutral,93.76,51.27,67.57
2025-10-28 06:19:46,neutral,83.09,70.45,49.0
2025-10-28 06:19:48,neutral,74.2,47.43,54.32
2025-10-28 06:19:50,neutral,63.45,41.44,88.33
2025-10-28 06:19:52,neutral,83.59,51.52,72.62
2025-10-28 06:19:54,neutral,70.44,71.18,71.8
2025-10-28 06:19:56,neutral,70.14,71.95,80.12
2025-10-28 06:19:58,neutral,53.13,78.82,86.0
2025-10-28 06:20:00,neutral,43.84,62.94,69.77
2025-10-28 06:20:02,neutral,55.89,83.18,73.95
2025-10-28 06:20:04,neutral,78.1,37.96,47.88
2025-10-28 06:20:06,neutral,67.66,58.14,63.08
2025-10-28 06:20:08,neutral,58.15,52.96,68.84
2025-10-28 06:20:10,neutral,41.42,72.86,51.81
2025-10-28 06:20:12,neutral,47.8,78.25,59.25
2025-10-28 06:20:14,neutral,58.4,43.91,88.11
2025-10-28 06:20:16,neutral,76.59,70.75,72.12
2025-10-28 06:20:18,neutral,52.14,52.89,84.02
2025-10-28 06:20:20,neutral,92.79,88.79,62.23
2025-10-28 06:20:22,neutral,48.69,81.64,59.58
2025-10-28 06:20:24,neutral,40.61,89.14,74.5
2025-10-28 06:20:26,neutral,51.24,83.55,50.68
2025-10-28 06:20:28,neutral,47.13,52.63,47.38
2025-10-28 06:20:30,neutral,81.32,93.31,80.11
2025-10-28 06:20:32,neutral,85.47,39.51,42.03
2025-10-28 06:20:34,neutral,44.22,51.02,89.88
2025-10-28 06:20:36,neutral,56.1,89.62,51.2
2025-10-28 06:20:38,neutral,68.25,68.57,79.72
2025-10-28 06:20:40,neutral,80.96,61.04,64.91
2025-10-28 06:20:42,neutral,41.98,40.52,89.49
2025-10-28 06:20:44,neutral,83.6,56.46,60.07
2025-10-28 06:20:46,neutral,73.47,79.43,56.61
2025-10-28 06:20:48,neutral,90.36,43.68,66.7
2025-10-28 06:20:50,neutral,92.66,34.64,88.5
2025-10-28 06:20:52,neutral,75.16,37.36,81.89
2025-10-28 06:20:54,neutral,40.81,88.18,58.65
2025-10-28 06:20:56,neutral,93.44,94.73,88.69
2025-10-28 06:20:58,neutral,64.91,80.01,50.83
2025-10-28 06:21:00,neutral,63.63,78.75,64.39
2025-10-28 06:21:02,neutral,67.67,70.45,82.47
2025-10-28 06:21:04,neutral,45.06,45.84,72.65
2025-10-28 06:21:06,neutral,93.82,80.34,50.76
2025-10-28 06:21:08,neutral,91.32,76.14,75.41
2025-10-28 06:21:10,neutral,65.73,44.08,82.94
2025-10-28 06:21:12,neutral,63.05,40.34,89.44
2025-10-28 06:21:14,neutral,86.1,75.62,77.42
2025-10-28 06:21:16,neutral,59.33,88.37,87.06
2025-10-28 06:21:18,neutral,56.71,36.19,82.28
2025-10-28 06:21:20,neutral,65.12,65.35,42.21
2025-10-28 06:21:22,neutral,64.04,55.63,72.9
2025-10-28 06:21:24,neutral,40.53,74.42,65.06
2025-10-28 06:21:26,neutral,54.39,46.4,46.95
2025-10-28 06:21:28,neutral,79.24,47.91,43.38
2025-10-28 06:21:30,neutral,89.11,69.13,58.79
2025-10-28 06:21:32,neutral,79.23,97.61,44.38
2025-10-28 06:21:34,neutral,80.78,70.24,46.86
2025-10-28 06:21:36,neutral,59.31,88.62,61.84
2025-10-28 06:21:38,neutral,85.38,47.8,47.34
2025-10-28 06:21:40,neutral,81.62,81.65,42.16
2025-10-28 06:21:42,neutral,53.64,79.69,45.42
2025-10-28 06:21:44,neutral,53.84,95.56,52.39
2025-10-28 06:21:46,neutral,49.16,65.33,45.56
2025-10-28 06:21:48,neutral,69.86,99.09,49.51
2025-10-28 06:21:50,neutral,50.09,76.22,81.81
2025-10-28 06:21:52,neutral,83.43,47.2,74.42
2025-10-28 06:21:54,neutral,63.93,57.87,77.53
2025-10-28 06:21:56,neutral,89.77,70.59,43.9
2025-10-28 06:21:58,neutral,61.74,64.08,58.8
2025-10-28 06:22:00,neutral,73.23,35.73,63.86
2025-10-28 06:22:02,neutral,72.31,68.44,50.62
