timestamp,emotion,emotion_score,focus_score,final_engagement
18:46:13,sad,40,69,54
18:46:13,sad,40,68,54
18:46:13,neutral,70,68,69
18:46:14,neutral,70,68,69
18:46:14,neutral,70,68,69
18:46:14,neutral,70,68,69
18:46:14,sad,40,68,54
18:46:14,sad,40,68,54
18:46:14,neutral,70,68,69
18:46:15,neutral,70,69,69
18:46:15,sad,40,68,54
18:46:15,sad,40,69,54
18:46:15,sad,40,69,54
18:46:15,neutral,70,69,69
18:46:15,neutral,70,68,69
18:46:16,sad,40,68,54
18:46:16,neutral,70,68,69
18:46:16,neutral,70,68,69
18:46:16,neutral,70,68,69
18:46:16,sad,40,68,54
18:46:16,sad,40,68,54
18:46:17,neutral,70,68,69
18:46:17,sad,40,68,54
18:46:17,neutral,70,68,69
18:46:17,sad,40,68,54
18:46:17,neutral,70,68,69
18:46:17,neutral,70,68,69
18:46:18,neutral,70,68,69
18:46:18,neutral,70,68,69
18:46:18,neutral,70,69,69
18:46:18,neutral,70,69,69
18:46:18,sad,40,68,54
18:46:18,neutral,70,69,69
18:46:19,neutral,70,68,69
18:46:19,sad,40,69,54
18:46:19,sad,40,69,54
18:46:19,sad,40,68,54
18:46:19,neutral,70,69,69
18:46:19,neutral,70,69,69
18:46:20,neutral,70,69,69
18:46:20,sad,40,70,55
18:46:20,neutral,70,70,70
18:46:20,neutral,70,71,70
18:46:20,neutral,70,71,70
18:46:20,sad,40,72,56
18:46:21,sad,40,73,56
18:46:21,sad,40,76,58
18:46:21,sad,40,77,58
18:46:21,sad,40,77,58
18:46:21,sad,40,77,58
18:46:21,sad,40,77,58
18:46:22,sad,40,76,58
18:46:22,sad,40,76,58
18:46:22,sad,40,76,58
18:46:22,sad,40,75,57
18:46:22,sad,40,75,57
18:46:22,neutral,70,74,72
18:46:22,neutral,70,74,72
18:46:23,neutral,70,74,72
18:46:23,neutral,70,71,70
18:46:23,sad,40,69,54
18:46:23,sad,40,67,53
18:46:23,sad,40,67,53
18:46:23,sad,40,65,52
18:46:23,neutral,70,65,67
18:46:23,neutral,70,65,67
18:46:23,sad,40,64,52
18:46:23,fear,25,63,44
18:46:24,fear,25,63,44
18:46:24,neutral,70,62,66
18:46:24,sad,40,63,51
18:46:24,fear,25,62,43
18:46:24,sad,40,62,51
18:46:24,sad,40,62,51
18:46:24,sad,40,62,51
18:46:24,sad,40,62,51
18:46:24,sad,40,62,51
18:46:24,sad,40,62,51
18:46:24,sad,40,63,51
18:46:25,sad,40,63,51
18:46:25,sad,40,63,51
18:46:25,neutral,70,63,66
18:46:25,fear,25,63,44
18:46:25,neutral,70,63,66
18:46:25,neutral,70,63,66
18:46:25,neutral,70,62,66
18:46:25,neutral,70,62,66
18:46:25,neutral,70,62,66
18:46:25,neutral,70,62,66
18:46:26,neutral,70,62,66
18:46:26,neutral,70,62,66
18:46:26,neutral,70,62,66
18:46:26,neutral,70,62,66
18:46:26,sad,40,62,51
18:46:26,neutral,70,62,66
18:46:26,neutral,70,62,66
18:46:26,neutral,70,62,66
18:46:26,sad,40,62,51
18:46:26,sad,40,62,51
18:46:27,neutral,70,62,66
18:46:27,neutral,70,62,66
18:46:27,neutral,70,62,66
18:46:27,neutral,70,62,66
18:46:27,neutral,70,62,66
18:46:27,neutral,70,62,66
18:46:27,neutral,70,62,66
18:46:27,neutral,70,62,66
18:46:27,neutral,70,62,66
18:46:27,neutral,70,62,66
18:46:27,sad,40,62,51
18:46:28,fear,25,62,43
18:46:28,fear,25,62,43
